,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,AWS,Azure,Cloud Computing,Communication,Cybersecurity,Data Visualization,Deep Learning,Docker,Excel,Kubernetes,Leadership,Machine Learning,Project Management,Prompt Engineering,PyTorch,Python,SQL,TensorFlow
1692,2,6,3,1,-1.2464625823524138,0.58,0.49,2,-0.22573448850151645,2,1.0945333156685981,0.025396878978617116,2,1,2.9,0,2.58,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1693,11,7,0,0,-1.6449905315218951,0.4,0.44,2,-0.16249866819268344,1,1.5875200769718985,-0.8709635555608108,1,0,2.75,0,3.49,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1694,8,7,2,2,-0.05087873484397031,0.49,0.88,1,0.36041083991064665,1,1.4642733866460733,0.4735770962483311,1,2,3.42,1,3.88,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1695,2,5,8,1,-0.5822493337366119,0.95,0.48,0,0.10658301537096616,0,-1.3704004908479033,0.921757313518045,2,1,4.74,1,2.16,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
1696,4,6,5,2,-1.2464625823524138,0.86,0.47,2,-0.5468959155967056,1,0.9712866253427731,-0.9830086098782393,1,2,3.08,1,1.56,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
1697,3,5,7,0,0.7461771634949921,0.55,0.55,2,1.1544780005572197,0,-0.3844269682413027,-1.0950536641956679,0,2,3.78,1,1.34,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1698,14,4,3,1,-0.4494066840134515,0.56,0.92,2,-0.46530130874659853,1,-0.877413729544603,1.2578924764703305,0,2,4.08,0,4.61,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1699,13,8,1,3,-0.4494066840134515,0.34,0.2,2,-1.1733691979254925,1,-1.4936471811737284,0.4735770962483311,0,0,2.91,0,2.74,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1700,3,0,0,3,1.1447051126644732,0.54,0.57,1,1.0940763292031361,0,-1.3087771456849908,1.594027639422616,1,2,4.87,1,4.98,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1701,11,2,2,1,-0.18372138456713072,0.14,0.35,1,0.7037761091354003,0,1.3410266963202482,-1.0950536641956679,2,2,2.55,0,4.74,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1702,8,2,9,0,-0.3165640342902911,0.9,0.58,2,-1.3580762813967968,2,-1.0622837650333405,-0.8709635555608108,0,2,3.32,1,4.25,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1703,10,6,7,3,1.2775477623876337,0.64,0.7,1,1.3839538063710608,2,-0.5076736585671278,-1.5432338814653819,0,0,4.63,0,2.95,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1704,0,8,2,0,1.2775477623876337,0.21,0.43,2,1.5118876512265274,2,1.649143422134811,-1.4311888271479534,2,0,4.02,0,4.87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1705,7,6,4,0,0.7461771634949921,0.44,0.43,2,-1.4382628397216144,2,1.649143422134811,-0.19869322965623987,0,0,4.14,0,3.8,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1706,13,9,6,3,0.4804918640486713,0.87,0.71,2,1.4289210996594714,2,1.2177800059944233,1.594027639422616,2,2,2.54,1,2.41,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1707,10,3,8,1,1.0118624629413129,0.26,0.85,2,0.27314793515104097,2,-0.7541670392187779,-0.6468734469259538,0,2,4.16,0,1.03,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1708,10,7,4,3,-0.8479346331829327,0.06,0.64,1,-0.33659123201180574,2,-0.19955693275256509,0.1374419332960456,1,0,4.87,1,4.07,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1709,19,5,3,0,-0.9807772829060931,0.6,0.85,1,0.8697092122695119,0,-0.3844269682413027,-0.5348283926085253,2,1,4.45,1,3.83,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1710,3,4,9,3,0.3476492143255109,0.42,0.72,1,-0.06754565225649688,2,-1.3087771456849908,0.6976672048831881,2,2,2.69,0,3.94,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1711,17,0,3,0,0.08196391487919008,0.5,0.93,0,-1.0708885379502584,2,1.5875200769718985,0.1374419332960456,1,1,4.98,1,4.53,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1712,18,3,2,2,-0.4494066840134515,0.12,0.25,0,0.7461078244149361,2,1.2177800059944233,0.6976672048831881,0,2,4.63,1,1.28,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1713,16,3,2,0,-1.2464625823524138,0.85,0.37,2,-1.3296625842326224,0,0.2934298285507352,-0.31073828397366837,2,1,2.16,0,3.93,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1714,7,7,6,2,1.2775477623876337,0.14,0.83,2,-0.5924950255310797,0,-1.5552705263366409,1.594027639422616,2,1,2.2,1,2.22,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1715,7,6,7,3,1.0118624629413129,0.52,0.97,0,-1.4479567122611072,1,-1.000660419870428,1.0338023678354735,2,2,3.7,0,4.45,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1716,2,0,3,2,-1.1136199326292535,0.63,0.72,2,-0.5340249079232263,1,-0.07631024242674002,-0.4227833382910969,2,1,4.41,0,4.37,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1717,11,9,4,2,-1.1136199326292535,0.23,0.39,2,-0.010754361736488718,0,0.17018313822491013,1.0338023678354735,2,0,4.04,1,3.39,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1718,5,3,6,3,1.2775477623876337,0.75,0.76,0,1.094311003957351,2,0.23180648338782264,-0.19869322965623987,1,0,3.31,0,4.46,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1719,8,3,7,0,-1.5121478817987346,0.53,0.62,1,0.970565200869412,0,0.17018313822491013,-0.8709635555608108,2,2,3.08,0,2.28,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1720,6,9,4,3,1.5432330618339545,0.3,0.63,1,1.499774823528204,0,0.9712866253427731,-1.5432338814653819,2,0,3.9,1,2.39,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1721,11,0,0,0,-1.5121478817987346,0.15,0.98,1,1.2724832981189786,2,1.525896731808986,-0.6468734469259538,0,1,4.3,1,2.79,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
1722,6,2,9,3,1.0118624629413129,0.33,0.53,2,0.41371811292577193,2,-0.9390370747075155,-0.08664817533881138,0,0,2.84,1,3.75,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1723,1,6,4,3,0.21480656460235048,0.29,0.94,1,-1.5741575743162175,0,0.2934298285507352,1.369937530787759,0,0,4.92,1,3.58,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1724,19,8,4,2,0.3476492143255109,0.75,0.74,2,-1.7012790834840172,1,1.4026500414831609,-1.0950536641956679,1,2,2.32,0,2.47,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1725,7,1,7,1,0.4804918640486713,0.91,0.98,1,0.8673624647273629,2,-0.6309203488929528,-1.2070987185130964,1,1,4.31,0,4.29,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1726,14,9,7,1,-0.7150919834597723,0.12,0.84,2,-1.1886772126619727,1,-0.44605031340421525,-0.08664817533881138,2,0,2.86,0,1.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1727,12,7,4,1,1.5432330618339545,0.43,0.62,2,1.158936820887303,0,1.3410266963202482,-1.5432338814653819,1,1,3.54,1,4.21,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
1728,3,4,2,1,-1.3793052320755743,0.47,0.42,0,0.7511623575826418,2,1.3410266963202482,-0.6468734469259538,2,1,2.74,0,4.69,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1729,0,8,2,2,-0.7150919834597723,0.59,0.91,1,0.5014684190979778,2,-0.9390370747075155,0.921757313518045,2,2,4.66,0,2.18,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1730,3,4,5,2,-1.2464625823524138,0.84,0.73,0,-0.7720934201221671,1,-1.2471538005220781,0.3615320419309026,2,0,2.41,0,1.05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1731,4,7,3,0,1.0118624629413129,0.08,0.89,1,-0.9091795803920152,2,0.848039935016948,1.7060726937400446,2,0,4.26,1,3.24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1732,11,3,4,2,-0.5822493337366119,0.8,0.29,0,1.498962487840537,1,-0.07631024242674002,1.145847422152902,0,1,3.6,0,2.26,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1733,5,4,3,2,-1.5121478817987346,0.7,0.69,2,-1.46052083756369,1,-1.1855304553591657,-0.9830086098782393,1,0,3.11,1,4.3,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1734,12,5,9,3,1.2775477623876337,0.51,0.22,0,-1.6119943654573292,0,-1.3704004908479033,0.3615320419309026,0,0,4.46,1,2.44,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1735,19,7,3,3,-0.5822493337366119,0.68,0.59,0,0.5383484593180594,1,-1.5552705263366409,-0.6468734469259538,1,2,4.42,1,2.74,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1736,9,0,7,3,0.7461771634949921,0.91,0.73,2,-0.021332777580330035,0,-0.32280362307839017,1.4819825851051875,0,2,3.96,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1737,9,0,4,3,-1.5121478817987346,0.47,0.88,2,-0.5459933203881867,2,-1.4936471811737284,0.3615320419309026,0,1,2.42,0,2.87,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1738,12,7,2,1,1.1447051126644732,0.89,0.83,1,1.5994935421653702,1,-0.877413729544603,-1.2070987185130964,1,1,3.95,1,4.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1739,8,1,1,3,0.7461771634949921,0.46,0.65,1,-1.0096925828126782,0,-0.07631024242674002,0.921757313518045,1,2,4.78,0,3.42,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1740,16,2,7,1,0.4804918640486713,0.7,0.77,2,0.5884605452950278,1,1.649143422134811,-1.2070987185130964,0,2,4.71,1,1.85,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1741,19,8,3,3,-0.3165640342902911,0.88,0.41,0,-1.6007299772550134,2,-1.3087771456849908,-1.4311888271479534,2,0,3.13,1,4.83,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1742,16,5,4,2,-0.9807772829060931,0.59,0.23,0,1.3306465333559354,0,-1.1855304553591657,-0.08664817533881138,1,2,3.44,0,1.73,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1743,2,2,7,0,0.8790198132181525,0.73,0.85,1,0.4171299228139733,0,0.6015465543652979,-1.0950536641956679,2,2,2.36,1,1.55,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1744,14,1,4,3,1.6760757115571148,0.61,0.95,1,1.5533348232017146,1,1.7107667672977236,0.025396878978617116,2,2,4.71,0,1.99,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1745,9,8,7,0,-0.7150919834597723,0.46,0.22,1,0.9449495488516461,2,1.649143422134811,1.2578924764703305,2,1,4.95,0,4.96,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1746,1,5,4,1,0.4804918640486713,0.1,0.97,2,-0.9878497787665211,2,0.41667651887656026,0.8097122592006165,2,1,3.82,0,1.6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1747,18,5,4,3,1.5432330618339545,0.93,0.47,2,-0.5837218001042761,1,-0.7541670392187779,-0.9830086098782393,2,2,4.43,0,4.78,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1748,5,8,0,1,0.8790198132181525,0.06,0.94,1,0.7434902983102313,1,0.10855979306199759,-0.5348283926085253,2,1,4.86,0,1.49,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1749,12,5,5,2,-1.6449905315218951,0.49,0.48,0,1.5711159488095365,2,0.5399232092023853,1.0338023678354735,2,2,3.01,0,3.47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1750,13,6,0,2,-1.2464625823524138,0.31,0.51,0,0.36273953554862537,1,-0.5692970037300403,1.0338023678354735,0,1,2.12,1,3.61,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1751,2,7,4,0,0.7461771634949921,0.49,0.5,1,1.3900192461723078,1,-0.014686897263827485,1.145847422152902,0,2,3.35,1,2.77,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1752,15,1,7,0,0.08196391487919008,0.12,0.79,1,-1.486190645293967,1,0.2934298285507352,-0.08664817533881138,0,1,3.96,0,3.15,2,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
1753,3,1,3,2,1.1447051126644732,0.92,0.42,0,-0.7377406464859384,0,0.35505317371364775,-1.2070987185130964,1,1,4.96,0,3.19,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1754,1,5,0,0,0.08196391487919008,0.23,0.47,0,0.6639355566313768,0,-1.1855304553591657,1.0338023678354735,2,1,4.0,1,2.88,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
1755,17,0,9,1,0.6133345137718317,0.85,0.98,1,-1.4021229275725182,2,0.9096632801798605,0.1374419332960456,0,2,4.36,1,2.47,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1756,6,5,7,0,0.08196391487919008,0.06,0.63,0,1.6814311351947144,0,-1.5552705263366409,0.8097122592006165,2,1,2.61,0,1.29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1757,18,3,7,3,-1.6449905315218951,0.44,0.94,0,-0.481241140129042,2,1.4642733866460733,-1.5432338814653819,1,1,2.07,0,4.75,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
1758,12,7,3,0,-0.05087873484397031,0.76,0.78,0,-1.3691059948448976,2,-1.3704004908479033,0.6976672048831881,0,0,4.48,0,1.95,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1759,11,7,5,3,0.08196391487919008,0.69,0.83,2,-1.715179049695208,0,-1.1239071101962532,-0.6468734469259538,0,0,3.5,1,2.1,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1760,13,1,2,2,1.1447051126644732,0.71,0.6,0,0.48014912027276174,1,-1.3704004908479033,0.5856221505657596,2,1,2.61,1,3.3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1761,17,8,3,2,0.4804918640486713,0.46,0.85,1,-0.7431381658328813,2,-0.07631024242674002,-0.08664817533881138,1,1,3.09,0,1.44,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1762,3,1,3,2,0.21480656460235048,0.58,0.38,0,-1.3446095608856952,2,0.23180648338782264,1.594027639422616,0,2,4.26,0,4.73,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1763,11,2,4,3,-0.4494066840134515,0.56,0.3,1,0.6221634503811229,2,-1.000660419870428,-1.4311888271479534,1,2,2.19,0,3.12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1764,5,5,9,3,0.8790198132181525,0.18,0.2,2,-1.380171812101339,0,1.525896731808986,0.2494869876134741,1,0,2.7,0,4.14,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1765,2,3,9,0,-0.9807772829060931,0.18,0.53,2,0.2987455352646365,2,-0.7541670392187779,-1.5432338814653819,2,1,3.63,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1766,6,1,5,2,0.4804918640486713,0.15,0.89,0,-0.5007371966330499,2,-0.3844269682413027,0.1374419332960456,1,2,3.11,0,2.42,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1767,1,6,2,2,-1.3793052320755743,0.6,0.94,1,-0.10514776864339358,0,0.41667651887656026,-0.9830086098782393,0,0,3.37,1,3.63,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
1768,10,5,6,3,1.1447051126644732,0.64,0.36,1,0.823153351414108,1,0.10855979306199759,0.5856221505657596,0,1,2.98,0,4.62,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1769,16,9,0,0,0.7461771634949921,0.29,0.54,2,1.1077957763726232,2,1.4642733866460733,1.4819825851051875,0,0,2.85,0,3.1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,0,4,9,0,1.0118624629413129,0.44,0.65,1,1.1240966458384742,1,0.6631698995282104,1.0338023678354735,2,0,4.36,0,4.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1771,4,3,9,2,-0.18372138456713072,0.14,0.3,0,-0.015754739191683333,2,-1.0622837650333405,1.2578924764703305,1,0,2.81,1,1.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1772,9,8,6,0,-0.4494066840134515,0.26,0.37,2,1.4643930913542638,0,-1.1855304553591657,-0.31073828397366837,2,2,2.72,1,4.82,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
1773,16,4,3,0,-1.5121478817987346,0.9,0.67,2,0.7495376862073078,2,0.35505317371364775,-0.6468734469259538,2,2,2.15,0,2.48,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1774,18,9,9,0,-0.5822493337366119,0.58,0.94,1,0.9291360807983953,1,-0.5076736585671278,1.594027639422616,2,1,2.07,1,2.87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1775,8,9,0,2,-0.3165640342902911,0.17,0.89,1,0.5018655609897261,2,-0.13793358758965255,-1.4311888271479534,1,1,3.33,0,4.79,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1776,3,5,2,0,1.6760757115571148,0.21,0.51,0,0.28076583871094035,0,1.7107667672977236,-1.2070987185130964,0,2,2.54,1,4.33,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1777,10,8,0,0,0.3476492143255109,0.8,0.38,0,-0.5636119788584754,0,0.41667651887656026,0.4735770962483311,0,2,3.51,0,4.25,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1778,1,4,4,1,-1.1136199326292535,0.83,0.88,1,-0.6985319106278781,2,0.6631698995282104,-0.8709635555608108,0,0,4.36,0,2.85,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1779,15,5,4,1,-1.5121478817987346,0.22,0.34,2,1.5972912098565841,0,-0.6309203488929528,1.2578924764703305,1,1,3.18,1,2.57,2,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1780,6,8,7,0,-0.9807772829060931,0.28,0.32,1,1.6036635320287274,2,1.0945333156685981,0.1374419332960456,2,2,2.47,1,4.39,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
1781,2,8,9,1,0.7461771634949921,0.87,0.35,2,0.01643180594410006,1,0.9096632801798605,-0.19869322965623987,2,0,4.93,0,3.06,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1782,16,9,9,0,-0.4494066840134515,0.42,0.58,1,0.8710992088906311,2,0.7864165898540355,-0.9830086098782393,2,1,4.14,0,2.41,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1783,1,5,7,0,-0.3165640342902911,0.42,0.36,2,-1.1715640075084546,0,-0.2611802779154776,-1.3191437728305249,0,2,3.19,0,2.44,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1784,8,9,5,0,-0.9807772829060931,0.76,0.71,0,-0.6624822579996339,2,1.2177800059944233,-0.7589185012433823,0,2,3.91,1,1.03,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1785,9,0,7,0,-0.7150919834597723,0.29,0.48,1,1.0373572462998095,2,-0.07631024242674002,-1.5432338814653819,1,1,2.85,0,2.23,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1786,5,2,1,1,0.8790198132181525,0.76,0.32,2,1.0490187763938734,2,0.7864165898540355,1.0338023678354735,2,2,4.68,1,3.42,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1787,1,1,4,2,-0.8479346331829327,0.86,0.64,0,-1.623547584126371,1,0.41667651887656026,-0.08664817533881138,0,1,3.98,0,4.01,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1788,15,3,3,0,0.08196391487919008,0.32,0.54,0,0.11107793950939021,1,0.9712866253427731,1.7060726937400446,0,0,2.93,0,3.02,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1789,13,3,7,0,-0.05087873484397031,0.21,0.82,1,0.2769027312184795,0,1.2794033511573357,1.369937530787759,2,1,4.42,1,2.31,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1790,18,2,7,1,1.410390412110794,0.8,0.53,0,0.812213897486859,2,0.10855979306199759,-1.0950536641956679,2,0,4.04,0,3.55,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1791,5,8,0,3,-0.9807772829060931,0.59,0.79,0,-1.333182705545846,0,-0.19955693275256509,1.0338023678354735,0,0,3.56,0,4.77,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1792,18,5,1,3,0.8790198132181525,0.07,0.39,0,1.3314047133310913,2,-0.07631024242674002,1.145847422152902,2,1,4.0,0,1.19,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1793,19,9,0,1,1.6760757115571148,0.07,0.51,2,-0.8425500020991512,0,1.5875200769718985,1.145847422152902,2,2,4.9,1,3.53,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1794,2,4,6,2,-0.9807772829060931,0.89,0.22,2,0.07995645671965909,1,0.7864165898540355,-1.2070987185130964,2,0,2.3,1,1.86,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1795,4,2,7,1,-0.9807772829060931,0.74,0.67,2,-0.9049193310078061,1,0.4782998640394728,0.4735770962483311,1,2,2.56,1,1.73,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1796,6,8,9,1,1.0118624629413129,0.49,0.45,0,0.9778401182500742,0,1.2794033511573357,0.921757313518045,2,2,3.13,0,4.37,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1797,12,4,5,1,-0.3165640342902911,0.94,0.82,1,0.6703259307076905,0,0.23180648338782264,-0.6468734469259538,1,0,2.35,0,4.91,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1798,0,3,2,1,0.6133345137718317,0.87,0.87,0,-1.492689330795303,1,-0.5692970037300403,0.5856221505657596,0,0,3.92,1,4.35,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1799,2,2,3,1,0.6133345137718317,0.39,0.67,2,1.6161735016187992,1,0.9712866253427731,0.921757313518045,1,1,4.13,0,1.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1800,9,7,8,0,-0.9807772829060931,0.15,0.54,1,0.9243884300015859,2,0.9712866253427731,-1.6552789357828104,2,0,4.27,0,2.78,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1801,13,5,1,2,-0.8479346331829327,0.71,0.95,0,-1.7111715269693841,2,1.7107667672977236,-0.7589185012433823,2,2,3.33,1,1.68,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1802,6,5,2,1,0.8790198132181525,0.82,0.42,0,1.4435431420374774,2,1.3410266963202482,-1.4311888271479534,2,0,3.03,0,2.29,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1803,1,8,2,3,0.4804918640486713,0.2,0.43,1,0.571311236333169,2,0.04693644789908505,0.4735770962483311,1,1,4.2,1,4.98,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1804,6,4,7,0,0.21480656460235048,0.89,0.38,2,-0.19396313716165173,2,0.848039935016948,0.4735770962483311,1,1,4.79,1,3.19,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
1805,4,0,3,1,0.08196391487919008,0.06,0.29,2,-0.9985365060353847,2,0.41667651887656026,-1.6552789357828104,2,0,3.79,0,1.12,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1806,19,9,1,1,0.21480656460235048,0.11,0.57,2,1.630705284475953,0,-0.13793358758965255,-0.7589185012433823,0,2,4.82,0,3.27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1807,18,8,3,2,0.6133345137718317,0.28,0.24,0,1.3798379722202148,1,-0.7541670392187779,0.2494869876134741,0,0,2.36,1,4.66,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
1808,10,5,8,2,0.7461771634949921,0.41,0.55,1,-1.4075204469194613,0,-1.6168938714995533,-1.3191437728305249,1,1,3.7,1,2.8,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1809,2,6,9,2,1.2775477623876337,0.09,0.9,1,1.4046051847419727,1,-0.5076736585671278,-0.08664817533881138,0,1,3.32,1,2.29,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1810,8,5,6,3,-0.9807772829060931,0.29,0.65,1,0.4999159553393253,1,0.7247932446911229,0.4735770962483311,2,1,3.89,0,3.8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1811,14,1,0,0,1.2775477623876337,0.85,0.68,0,0.9779845334834373,0,-0.5076736585671278,1.0338023678354735,1,2,3.6,0,1.54,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1812,17,0,4,1,0.6133345137718317,0.73,0.83,0,-0.1034328377472077,0,-0.07631024242674002,0.6976672048831881,1,2,2.5,1,2.89,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1813,7,1,2,0,-0.5822493337366119,0.62,0.24,2,-1.2507216072955607,1,-0.6925436940558654,0.8097122592006165,2,1,3.12,1,2.02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
